Origin,Timestamp,Value
Central African Rep.,2000.083333333291,80
Burundi,2000.083333333291,151
Congo,2000.083333333291,529
Djibouti,2000.083333333291,20
Ehtiopia,2000.083333333291,0
Gambia,2000.083333333291,49
Guinea,2000.083333333291,542
Kenya,2000.083333333291,153
Lesotho,2000.083333333291,0
Liberia,2000.083333333291,112
Madagascar,2000.083333333291,7
Malawi,2000.083333333291,1
Mali,2000.083333333291,740
Mauritania,2000.083333333291,278
Mozambique,2000.083333333291,1
Niger,2000.083333333291,33
Nigeria,2000.083333333291,1150
Rwanda,2000.083333333291,412
Senegal,2000.083333333291,96
Somalia,2000.083333333291,1677
South Sudan,2000.083333333291,0
Sudan,2000.083333333291,438
Uganda,2000.083333333291,262
Tanzania,2000.083333333291,0
Zambia,2000.083333333291,1
Zimbabwe,2000.083333333291,128
Cabo Verde,2000.166666666621,1
Central African Rep.,2000.166666666621,65
Burundi,2000.166666666621,127
Congo,2000.166666666621,474
Djibouti,2000.166666666621,19
Ehtiopia,2000.166666666621,0
Gambia,2000.166666666621,57
Guinea,2000.166666666621,532
Kenya,2000.166666666621,153
Lesotho,2000.166666666621,0
Liberia,2000.166666666621,93
Madagascar,2000.166666666621,6
Malawi,2000.166666666621,1
Mali,2000.166666666621,637
Mauritania,2000.166666666621,253
Mozambique,2000.166666666621,1
Niger,2000.166666666621,34
Nigeria,2000.166666666621,1209
Rwanda,2000.166666666621,404
Senegal,2000.166666666621,81
Somalia,2000.166666666621,1512
South Sudan,2000.166666666621,0
Sudan,2000.166666666621,399
Uganda,2000.166666666621,244
Tanzania,2000.166666666621,0
Zambia,2000.166666666621,1
Zimbabwe,2000.166666666621,126
Cabo Verde,2000.2499999999511,0
Central African Rep.,2000.2499999999511,50
Burundi,2000.2499999999511,134
Congo,2000.2499999999511,405
Djibouti,2000.2499999999511,11
Ehtiopia,2000.2499999999511,0
Gambia,2000.2499999999511,42
Guinea,2000.2499999999511,416
Kenya,2000.2499999999511,120
Lesotho,2000.2499999999511,0
Liberia,2000.2499999999511,81
Madagascar,2000.2499999999511,1
Malawi,2000.2499999999511,0
Mali,2000.2499999999511,459
Mauritania,2000.2499999999511,235
Mozambique,2000.2499999999511,0
Niger,2000.2499999999511,53
Nigeria,2000.2499999999511,1152
Rwanda,2000.2499999999511,357
Senegal,2000.2499999999511,69
Somalia,2000.2499999999511,1471
South Sudan,2000.2499999999511,0
Sudan,2000.2499999999511,364
Uganda,2000.2499999999511,139
Tanzania,2000.2499999999511,0
Zambia,2000.2499999999511,0
Zimbabwe,2000.2499999999511,130
Cabo Verde,2000.3333333332812,0
Central African Rep.,2000.3333333332812,45
Burundi,2000.3333333332812,136
Congo,2000.3333333332812,369
Djibouti,2000.3333333332812,16
Ehtiopia,2000.3333333332812,0
Gambia,2000.3333333332812,38
Guinea,2000.3333333332812,366
Kenya,2000.3333333332812,98
Lesotho,2000.3333333332812,0
Liberia,2000.3333333332812,70
Madagascar,2000.3333333332812,1
Malawi,2000.3333333332812,2
Mali,2000.3333333332812,459
Mauritania,2000.3333333332812,253
Mozambique,2000.3333333332812,4
Niger,2000.3333333332812,45
Nigeria,2000.3333333332812,1019
Rwanda,2000.3333333332812,346
Senegal,2000.3333333332812,69
Somalia,2000.3333333332812,1623
South Sudan,2000.3333333332812,0
Sudan,2000.3333333332812,341
Uganda,2000.3333333332812,115
Tanzania,2000.3333333332812,0
Zambia,2000.3333333332812,1
Zimbabwe,2000.3333333332812,196
Cabo Verde,2000.4166666666113,0
Central African Rep.,2000.4166666666113,52
Burundi,2000.4166666666113,121
Congo,2000.4166666666113,344
Djibouti,2000.4166666666113,38
Ehtiopia,2000.4166666666113,0
Gambia,2000.4166666666113,53
Guinea,2000.4166666666113,353
Kenya,2000.4166666666113,78
Lesotho,2000.4166666666113,0
Liberia,2000.4166666666113,76
Madagascar,2000.4166666666113,5
Malawi,2000.4166666666113,2
Mali,2000.4166666666113,460
Mauritania,2000.4166666666113,268
Mozambique,2000.4166666666113,6
Niger,2000.4166666666113,52
Nigeria,2000.4166666666113,987
Rwanda,2000.4166666666113,373
Senegal,2000.4166666666113,66
Somalia,2000.4166666666113,1821
South Sudan,2000.4166666666113,0
Sudan,2000.4166666666113,343
Uganda,2000.4166666666113,124
Tanzania,2000.4166666666113,0
Zambia,2000.4166666666113,1
Zimbabwe,2000.4166666666113,185
Cabo Verde,2000.4999999999413,0
Central African Rep.,2000.4999999999413,54
Burundi,2000.4999999999413,150
Congo,2000.4999999999413,322
Djibouti,2000.4999999999413,54
Ehtiopia,2000.4999999999413,0
Gambia,2000.4999999999413,65
Guinea,2000.4999999999413,411
Kenya,2000.4999999999413,86
Lesotho,2000.4999999999413,0
Liberia,2000.4999999999413,84
Madagascar,2000.4999999999413,11
Malawi,2000.4999999999413,0
Mali,2000.4999999999413,496
Mauritania,2000.4999999999413,290
Mozambique,2000.4999999999413,2
Niger,2000.4999999999413,78
Nigeria,2000.4999999999413,1095
Rwanda,2000.4999999999413,441
Senegal,2000.4999999999413,60
Somalia,2000.4999999999413,2226
South Sudan,2000.4999999999413,0
Sudan,2000.4999999999413,476
Uganda,2000.4999999999413,140
Tanzania,2000.4999999999413,0
Zambia,2000.4999999999413,1
Zimbabwe,2000.4999999999413,72
Cabo Verde,2000.5833333332714,0
Central African Rep.,2000.5833333332714,41
Burundi,2000.5833333332714,159
Congo,2000.5833333332714,319
Djibouti,2000.5833333332714,54
Ehtiopia,2000.5833333332714,0
Gambia,2000.5833333332714,82
Guinea,2000.5833333332714,444
Kenya,2000.5833333332714,81
Lesotho,2000.5833333332714,0
Liberia,2000.5833333332714,73
Madagascar,2000.5833333332714,15
Malawi,2000.5833333332714,0
Mali,2000.5833333332714,479
Mauritania,2000.5833333332714,256
Mozambique,2000.5833333332714,1
Niger,2000.5833333332714,70
Nigeria,2000.5833333332714,1145
Rwanda,2000.5833333332714,476
Senegal,2000.5833333332714,60
Somalia,2000.5833333332714,2247
South Sudan,2000.5833333332714,0
Sudan,2000.5833333332714,501
Uganda,2000.5833333332714,146
Tanzania,2000.5833333332714,0
Zambia,2000.5833333332714,1
Zimbabwe,2000.5833333332714,10
Cabo Verde,2000.6666666666015,2
Central African Rep.,2000.6666666666015,39
Burundi,2000.6666666666015,150
Congo,2000.6666666666015,348
Djibouti,2000.6666666666015,56
Ehtiopia,2000.6666666666015,0
Gambia,2000.6666666666015,83
Guinea,2000.6666666666015,615
Kenya,2000.6666666666015,70
Lesotho,2000.6666666666015,0
Liberia,2000.6666666666015,110
Madagascar,2000.6666666666015,15
Malawi,2000.6666666666015,0
Mali,2000.6666666666015,428
Mauritania,2000.6666666666015,272
Mozambique,2000.6666666666015,1
Niger,2000.6666666666015,56
Nigeria,2000.6666666666015,1220
Rwanda,2000.6666666666015,468
Senegal,2000.6666666666015,72
Somalia,2000.6666666666015,1952
South Sudan,2000.6666666666015,0
Sudan,2000.6666666666015,485
Uganda,2000.6666666666015,138
Tanzania,2000.6666666666015,0
Zambia,2000.6666666666015,0
Zimbabwe,2000.6666666666015,12
Cabo Verde,2000.7499999999316,2
Central African Rep.,2000.7499999999316,47
Burundi,2000.7499999999316,156
Congo,2000.7499999999316,393
Djibouti,2000.7499999999316,66
Ehtiopia,2000.7499999999316,0
Gambia,2000.7499999999316,67
Guinea,2000.7499999999316,776
Kenya,2000.7499999999316,66
Lesotho,2000.7499999999316,0
Liberia,2000.7499999999316,122
Madagascar,2000.7499999999316,8
Malawi,2000.7499999999316,1
Mali,2000.7499999999316,407
Mauritania,2000.7499999999316,330
Mozambique,2000.7499999999316,1
Niger,2000.7499999999316,94
Nigeria,2000.7499999999316,1371
Rwanda,2000.7499999999316,438
Senegal,2000.7499999999316,80
Somalia,2000.7499999999316,1772
South Sudan,2000.7499999999316,0
Sudan,2000.7499999999316,590
Uganda,2000.7499999999316,123
Tanzania,2000.7499999999316,0
Zambia,2000.7499999999316,0
Zimbabwe,2000.7499999999316,8
Cabo Verde,2000.8333333332616,0
Central African Rep.,2000.8333333332616,45
Burundi,2000.8333333332616,140
Congo,2000.8333333332616,382
Djibouti,2000.8333333332616,65
Ehtiopia,2000.8333333332616,0
Gambia,2000.8333333332616,43
Guinea,2000.8333333332616,726
Kenya,2000.8333333332616,72
Lesotho,2000.8333333332616,0
Liberia,2000.8333333332616,97
Madagascar,2000.8333333332616,5
Malawi,2000.8333333332616,1
Mali,2000.8333333332616,416
Mauritania,2000.8333333332616,335
Mozambique,2000.8333333332616,1
Niger,2000.8333333332616,121
Nigeria,2000.8333333332616,1258
Rwanda,2000.8333333332616,360
Senegal,2000.8333333332616,82
Somalia,2000.8333333332616,1601
South Sudan,2000.8333333332616,0
Sudan,2000.8333333332616,537
Uganda,2000.8333333332616,105
Tanzania,2000.8333333332616,0
Zambia,2000.8333333332616,0
Zimbabwe,2000.8333333332616,12
Cabo Verde,2000.9166666665917,0
Central African Rep.,2000.9166666665917,38
Burundi,2000.9166666665917,193
Congo,2000.9166666665917,427
Djibouti,2000.9166666665917,50
Ehtiopia,2000.9166666665917,0
Gambia,2000.9166666665917,47
Guinea,2000.9166666665917,686
Kenya,2000.9166666665917,80
Lesotho,2000.9166666665917,0
Liberia,2000.9166666665917,87
Madagascar,2000.9166666665917,6
Malawi,2000.9166666665917,6
Mali,2000.9166666665917,416
Mauritania,2000.9166666665917,331
Mozambique,2000.9166666665917,3
Niger,2000.9166666665917,90
Nigeria,2000.9166666665917,1252
Rwanda,2000.9166666665917,386
Senegal,2000.9166666665917,81
Somalia,2000.9166666665917,1752
South Sudan,2000.9166666665917,0
Sudan,2000.9166666665917,496
Uganda,2000.9166666665917,106
Tanzania,2000.9166666665917,0
Zambia,2000.9166666665917,1
Zimbabwe,2000.9166666665917,158
Cabo Verde,2000.9999999999218,0
Central African Rep.,2000.9999999999218,39
Burundi,2000.9999999999218,260
Congo,2000.9999999999218,557
Djibouti,2000.9999999999218,21
Ehtiopia,2000.9999999999218,0
Gambia,2000.9999999999218,55
Guinea,2000.9999999999218,687
Kenya,2000.9999999999218,70
Lesotho,2000.9999999999218,0
Liberia,2000.9999999999218,80
Madagascar,2000.9999999999218,9
Malawi,2000.9999999999218,16
Mali,2000.9999999999218,470
Mauritania,2000.9999999999218,359
Mozambique,2000.9999999999218,3
Niger,2000.9999999999218,88
Nigeria,2000.9999999999218,1371
Rwanda,2000.9999999999218,347
Senegal,2000.9999999999218,86
Somalia,2000.9999999999218,1717
South Sudan,2000.9999999999218,0
Sudan,2000.9999999999218,466
Uganda,2000.9999999999218,122
Tanzania,2000.9999999999218,0
Zambia,2000.9999999999218,1
Zimbabwe,2000.9999999999218,305
Cabo Verde,2001.0833333332519,1
Central African Rep.,2001.0833333332519,47
Burundi,2001.0833333332519,253
Congo,2001.0833333332519,580
Djibouti,2001.0833333332519,10
Ehtiopia,2001.0833333332519,0
Gambia,2001.0833333332519,49
Guinea,2001.0833333332519,699
Kenya,2001.0833333332519,69
Lesotho,2001.0833333332519,0
Liberia,2001.0833333332519,84
Madagascar,2001.0833333332519,8
Malawi,2001.0833333332519,17
Mali,2001.0833333332519,548
Mauritania,2001.0833333332519,427
Mozambique,2001.0833333332519,1
Niger,2001.0833333332519,103
Nigeria,2001.0833333332519,1386
Rwanda,2001.0833333332519,300
Senegal,2001.0833333332519,109
Somalia,2001.0833333332519,1591
South Sudan,2001.0833333332519,0
Sudan,2001.0833333332519,363
Uganda,2001.0833333332519,114
Tanzania,2001.0833333332519,0
Zambia,2001.0833333332519,4
Zimbabwe,2001.0833333332519,324
Cabo Verde,2001.166666666582,2
Central African Rep.,2001.166666666582,52
Burundi,2001.166666666582,246
Congo,2001.166666666582,559
Djibouti,2001.166666666582,9
Ehtiopia,2001.166666666582,0
Gambia,2001.166666666582,51
Guinea,2001.166666666582,734
Kenya,2001.166666666582,84
Lesotho,2001.166666666582,0
Liberia,2001.166666666582,76
Madagascar,2001.166666666582,6
Malawi,2001.166666666582,12
Mali,2001.166666666582,517
Mauritania,2001.166666666582,409
Mozambique,2001.166666666582,1
Niger,2001.166666666582,109
Nigeria,2001.166666666582,1392
Rwanda,2001.166666666582,322
Senegal,2001.166666666582,101
Somalia,2001.166666666582,1661
South Sudan,2001.166666666582,0
Sudan,2001.166666666582,303
Uganda,2001.166666666582,129
Tanzania,2001.166666666582,0
Zambia,2001.166666666582,9
Zimbabwe,2001.166666666582,297
Cabo Verde,2001.249999999912,2
Central African Rep.,2001.249999999912,35
Burundi,2001.249999999912,250
Congo,2001.249999999912,514
Djibouti,2001.249999999912,8
Ehtiopia,2001.249999999912,0
Gambia,2001.249999999912,55
Guinea,2001.249999999912,721
Kenya,2001.249999999912,81
Lesotho,2001.249999999912,1
Liberia,2001.249999999912,84
Madagascar,2001.249999999912,5
Malawi,2001.249999999912,7
Mali,2001.249999999912,509
Mauritania,2001.249999999912,371
Mozambique,2001.249999999912,0
Niger,2001.249999999912,99
Nigeria,2001.249999999912,1382
Rwanda,2001.249999999912,280
Senegal,2001.249999999912,91
Somalia,2001.249999999912,1702
South Sudan,2001.249999999912,0
Sudan,2001.249999999912,258
Uganda,2001.249999999912,122
Tanzania,2001.249999999912,0
Zambia,2001.249999999912,5
Zimbabwe,2001.249999999912,286
Cabo Verde,2001.333333333242,4
Central African Rep.,2001.333333333242,34
Burundi,2001.333333333242,229
Congo,2001.333333333242,477
Djibouti,2001.333333333242,15
Ehtiopia,2001.333333333242,0
Gambia,2001.333333333242,95
Guinea,2001.333333333242,696
Kenya,2001.333333333242,70
Lesotho,2001.333333333242,1
Liberia,2001.333333333242,87
Madagascar,2001.333333333242,4
Malawi,2001.333333333242,8
Mali,2001.333333333242,474
Mauritania,2001.333333333242,378
Mozambique,2001.333333333242,0
Niger,2001.333333333242,78
Nigeria,2001.333333333242,1350
Rwanda,2001.333333333242,278
Senegal,2001.333333333242,92
Somalia,2001.333333333242,1802
South Sudan,2001.333333333242,0
Sudan,2001.333333333242,269
Uganda,2001.333333333242,84
Tanzania,2001.333333333242,0
Zambia,2001.333333333242,5
Zimbabwe,2001.333333333242,307
Cabo Verde,2001.4166666665722,6
Central African Rep.,2001.4166666665722,69
Burundi,2001.4166666665722,234
Congo,2001.4166666665722,517
Djibouti,2001.4166666665722,19
Ehtiopia,2001.4166666665722,0
Gambia,2001.4166666665722,86
Guinea,2001.4166666665722,698
Kenya,2001.4166666665722,82
Lesotho,2001.4166666665722,0
Liberia,2001.4166666665722,97
Madagascar,2001.4166666665722,10
Malawi,2001.4166666665722,6
Mali,2001.4166666665722,522
Mauritania,2001.4166666665722,433
Mozambique,2001.4166666665722,2
Niger,2001.4166666665722,90
Nigeria,2001.4166666665722,1358
Rwanda,2001.4166666665722,300
Senegal,2001.4166666665722,91
Somalia,2001.4166666665722,2140
South Sudan,2001.4166666665722,0
Sudan,2001.4166666665722,305
Uganda,2001.4166666665722,94
Tanzania,2001.4166666665722,0
Zambia,2001.4166666665722,5
Zimbabwe,2001.4166666665722,308
Cabo Verde,2001.4999999999022,3
Central African Rep.,2001.4999999999022,93
Burundi,2001.4999999999022,308
Congo,2001.4999999999022,513
Djibouti,2001.4999999999022,30
Ehtiopia,2001.4999999999022,0
Gambia,2001.4999999999022,68
Guinea,2001.4999999999022,687
Kenya,2001.4999999999022,87
Lesotho,2001.4999999999022,0
Liberia,2001.4999999999022,116
Madagascar,2001.4999999999022,11
Malawi,2001.4999999999022,0
Mali,2001.4999999999022,566
Mauritania,2001.4999999999022,461
Mozambique,2001.4999999999022,6
Niger,2001.4999999999022,99
Nigeria,2001.4999999999022,1482
Rwanda,2001.4999999999022,321
Senegal,2001.4999999999022,94
Somalia,2001.4999999999022,2715
South Sudan,2001.4999999999022,0
Sudan,2001.4999999999022,366
Uganda,2001.4999999999022,108
Tanzania,2001.4999999999022,0
Zambia,2001.4999999999022,1
Zimbabwe,2001.4999999999022,319
Cabo Verde,2001.5833333332323,1
Central African Rep.,2001.5833333332323,90
Burundi,2001.5833333332323,325
Congo,2001.5833333332323,489
Djibouti,2001.5833333332323,45
Ehtiopia,2001.5833333332323,0
Gambia,2001.5833333332323,87
Guinea,2001.5833333332323,633
Kenya,2001.5833333332323,64
Lesotho,2001.5833333332323,0
Liberia,2001.5833333332323,109
Madagascar,2001.5833333332323,16
Malawi,2001.5833333332323,6
Mali,2001.5833333332323,502
Mauritania,2001.5833333332323,395
Mozambique,2001.5833333332323,4
Niger,2001.5833333332323,83
Nigeria,2001.5833333332323,1481
Rwanda,2001.5833333332323,311
