Country of residence,Origin,YearMonth,Values
USA (EOIR),Afghanistan,2013.0833333333333,4
USA (EOIR),Afghanistan,2013.8333333333333,4
USA (EOIR),Afghanistan,2013.9166666666667,4
USA (INS/DHS),Afghanistan,2013.0,13
USA (INS/DHS),Afghanistan,2013.0833333333333,17
USA (INS/DHS),Afghanistan,2013.1666666666667,20
USA (INS/DHS),Afghanistan,2013.25,13
USA (INS/DHS),Afghanistan,2013.3333333333333,10
USA (INS/DHS),Afghanistan,2013.4166666666667,12
USA (INS/DHS),Afghanistan,2013.5,11
USA (INS/DHS),Afghanistan,2013.5833333333333,23
USA (INS/DHS),Afghanistan,2013.6666666666667,10
USA (INS/DHS),Afghanistan,2013.75,14
USA (INS/DHS),Afghanistan,2013.8333333333333,13
USA (INS/DHS),Afghanistan,2013.9166666666667,18
Australia,Afghanistan,2014.0,10
Australia,Afghanistan,2014.0833333333333,5
Australia,Afghanistan,2014.1666666666667,16
Australia,Afghanistan,2014.25,8
Australia,Afghanistan,2014.3333333333333,6
Australia,Afghanistan,2014.4166666666667,22
Australia,Afghanistan,2014.5,10
Australia,Afghanistan,2014.5833333333333,17
Australia,Afghanistan,2014.6666666666667,9
Australia,Afghanistan,2014.75,4
Australia,Afghanistan,2014.8333333333333,9
Australia,Afghanistan,2014.9166666666667,11
Austria,Afghanistan,2014.0,259
Austria,Afghanistan,2014.0833333333333,155
Austria,Afghanistan,2014.1666666666667,224
Austria,Afghanistan,2014.25,210
Austria,Afghanistan,2014.3333333333333,224
Austria,Afghanistan,2014.4166666666667,335
Austria,Afghanistan,2014.5,379
Austria,Afghanistan,2014.5833333333333,495
Austria,Afghanistan,2014.6666666666667,612
Austria,Afghanistan,2014.75,602
Austria,Afghanistan,2014.8333333333333,653
Austria,Afghanistan,2014.9166666666667,768
Belgium,Afghanistan,2014.0,72
Belgium,Afghanistan,2014.0833333333333,42
Belgium,Afghanistan,2014.1666666666667,65
Belgium,Afghanistan,2014.25,46
Belgium,Afghanistan,2014.3333333333333,34
Belgium,Afghanistan,2014.4166666666667,36
Belgium,Afghanistan,2014.5,49
Belgium,Afghanistan,2014.5833333333333,63
Belgium,Afghanistan,2014.6666666666667,87
Belgium,Afghanistan,2014.75,79
Belgium,Afghanistan,2014.8333333333333,74
Belgium,Afghanistan,2014.9166666666667,97
Bosnia and Herzegovina,Afghanistan,2014.3333333333333,1
Bosnia and Herzegovina,Afghanistan,2014.4166666666667,1
Bosnia and Herzegovina,Afghanistan,2014.5,1
Bosnia and Herzegovina,Afghanistan,2014.8333333333333,2
Bosnia and Herzegovina,Afghanistan,2014.9166666666667,5
Bulgaria,Afghanistan,2014.0,61
Bulgaria,Afghanistan,2014.0833333333333,149
Bulgaria,Afghanistan,2014.1666666666667,71
Bulgaria,Afghanistan,2014.25,45
Bulgaria,Afghanistan,2014.3333333333333,140
Bulgaria,Afghanistan,2014.4166666666667,147
Bulgaria,Afghanistan,2014.5,359
Bulgaria,Afghanistan,2014.5833333333333,229
Bulgaria,Afghanistan,2014.6666666666667,255
Bulgaria,Afghanistan,2014.75,529
Bulgaria,Afghanistan,2014.8333333333333,464
Bulgaria,Afghanistan,2014.9166666666667,500
Canada,Afghanistan,2014.0,27
Canada,Afghanistan,2014.0833333333333,23
Canada,Afghanistan,2014.1666666666667,22
Canada,Afghanistan,2014.25,36
Canada,Afghanistan,2014.3333333333333,51
Canada,Afghanistan,2014.4166666666667,47
Canada,Afghanistan,2014.5,44
Canada,Afghanistan,2014.5833333333333,37
Canada,Afghanistan,2014.6666666666667,55
Canada,Afghanistan,2014.75,35
Canada,Afghanistan,2014.8333333333333,32
Canada,Afghanistan,2014.9166666666667,52
Croatia,Afghanistan,2014.0833333333333,1
Croatia,Afghanistan,2014.1666666666667,2
Croatia,Afghanistan,2014.25,1
Croatia,Afghanistan,2014.3333333333333,4
Croatia,Afghanistan,2014.4166666666667,4
Croatia,Afghanistan,2014.75,2
Croatia,Afghanistan,2014.8333333333333,1
Croatia,Afghanistan,2014.9166666666667,3
Cyprus,Afghanistan,2014.8333333333333,1
Czech Rep.,Afghanistan,2014.0,1
Czech Rep.,Afghanistan,2014.1666666666667,1
Czech Rep.,Afghanistan,2014.5,1
Czech Rep.,Afghanistan,2014.6666666666667,6
Czech Rep.,Afghanistan,2014.9166666666667,4
Denmark,Afghanistan,2014.0,35
Denmark,Afghanistan,2014.0833333333333,23
Denmark,Afghanistan,2014.1666666666667,13
Denmark,Afghanistan,2014.25,32
Denmark,Afghanistan,2014.3333333333333,15
Denmark,Afghanistan,2014.4166666666667,32
Denmark,Afghanistan,2014.5,27
Denmark,Afghanistan,2014.5833333333333,40
Denmark,Afghanistan,2014.6666666666667,34
Denmark,Afghanistan,2014.75,31
Denmark,Afghanistan,2014.8333333333333,18
Denmark,Afghanistan,2014.9166666666667,21
Finland,Afghanistan,2014.0,8
Finland,Afghanistan,2014.0833333333333,10
Finland,Afghanistan,2014.1666666666667,14
Finland,Afghanistan,2014.25,20
Finland,Afghanistan,2014.3333333333333,11
Finland,Afghanistan,2014.4166666666667,8
Finland,Afghanistan,2014.5,23
Finland,Afghanistan,2014.5833333333333,11
Finland,Afghanistan,2014.6666666666667,19
Finland,Afghanistan,2014.75,26
Finland,Afghanistan,2014.8333333333333,21
Finland,Afghanistan,2014.9166666666667,27
France,Afghanistan,2014.0,63
France,Afghanistan,2014.0833333333333,45
France,Afghanistan,2014.1666666666667,53
France,Afghanistan,2014.25,59
France,Afghanistan,2014.3333333333333,52
France,Afghanistan,2014.4166666666667,58
France,Afghanistan,2014.5,48
France,Afghanistan,2014.5833333333333,39
France,Afghanistan,2014.6666666666667,48
France,Afghanistan,2014.75,50
France,Afghanistan,2014.8333333333333,46
France,Afghanistan,2014.9166666666667,44
Germany,Afghanistan,2014.0,981
Germany,Afghanistan,2014.0833333333333,781
Germany,Afghanistan,2014.1666666666667,675
Germany,Afghanistan,2014.25,673
Germany,Afghanistan,2014.3333333333333,523
Germany,Afghanistan,2014.4166666666667,621
Germany,Afghanistan,2014.5,752
Germany,Afghanistan,2014.5833333333333,743
Germany,Afghanistan,2014.6666666666667,922
Germany,Afghanistan,2014.75,892
Germany,Afghanistan,2014.8333333333333,762
Germany,Afghanistan,2014.9166666666667,790
Greece,Afghanistan,2014.0,126
Greece,Afghanistan,2014.0833333333333,149
Greece,Afghanistan,2014.1666666666667,146
Greece,Afghanistan,2014.25,182
Greece,Afghanistan,2014.3333333333333,154
Greece,Afghanistan,2014.4166666666667,95
Greece,Afghanistan,2014.5,145
Greece,Afghanistan,2014.5833333333333,83
Greece,Afghanistan,2014.6666666666667,133
Greece,Afghanistan,2014.75,170
Greece,Afghanistan,2014.8333333333333,184
Greece,Afghanistan,2014.9166666666667,144
Hungary,Afghanistan,2014.0,622
Hungary,Afghanistan,2014.0833333333333,265
Hungary,Afghanistan,2014.1666666666667,276
Hungary,Afghanistan,2014.25,189
Hungary,Afghanistan,2014.3333333333333,317
Hungary,Afghanistan,2014.4166666666667,369
Hungary,Afghanistan,2014.5,436
Hungary,Afghanistan,2014.5833333333333,630
Hungary,Afghanistan,2014.6666666666667,884
Hungary,Afghanistan,2014.75,927
Hungary,Afghanistan,2014.8333333333333,1266
Hungary,Afghanistan,2014.9166666666667,2358
Ireland,Afghanistan,2014.0,2
Ireland,Afghanistan,2014.0833333333333,4
Ireland,Afghanistan,2014.1666666666667,2
Ireland,Afghanistan,2014.25,1
Ireland,Afghanistan,2014.5,4
Ireland,Afghanistan,2014.6666666666667,4
Ireland,Afghanistan,2014.75,1
Ireland,Afghanistan,2014.9166666666667,7
Italy,Afghanistan,2014.0,325
Italy,Afghanistan,2014.0833333333333,264
Italy,Afghanistan,2014.1666666666667,231
Italy,Afghanistan,2014.25,172
Italy,Afghanistan,2014.3333333333333,201
Italy,Afghanistan,2014.4166666666667,276
Italy,Afghanistan,2014.5,212
Italy,Afghanistan,2014.5833333333333,177
Italy,Afghanistan,2014.6666666666667,288
Italy,Afghanistan,2014.75,355
Italy,Afghanistan,2014.8333333333333,331
Italy,Afghanistan,2014.9166666666667,272
Japan,Afghanistan,2014.0833333333333,1
Japan,Afghanistan,2014.25,6
Japan,Afghanistan,2014.3333333333333,6
Japan,Afghanistan,2014.4166666666667,1
Japan,Afghanistan,2014.5833333333333,3
Japan,Afghanistan,2014.6666666666667,1
Japan,Afghanistan,2014.8333333333333,7
Japan,Afghanistan,2014.9166666666667,1
Latvia,Afghanistan,2014.4166666666667,5
Latvia,Afghanistan,2014.5,4
Latvia,Afghanistan,2014.75,4
Liechtenstein,Afghanistan,2014.0833333333333,1
Lithuania,Afghanistan,2014.25,3
Lithuania,Afghanistan,2014.4166666666667,11
Lithuania,Afghanistan,2014.6666666666667,1
Lithuania,Afghanistan,2014.75,9
Lithuania,Afghanistan,2014.8333333333333,20
Lithuania,Afghanistan,2014.9166666666667,26
Luxembourg,Afghanistan,2014.0,1
Luxembourg,Afghanistan,2014.25,1
Luxembourg,Afghanistan,2014.3333333333333,1
Luxembourg,Afghanistan,2014.5,3
Luxembourg,Afghanistan,2014.6666666666667,3
Montenegro,Afghanistan,2014.0,4
Montenegro,Afghanistan,2014.1666666666667,3
Montenegro,Afghanistan,2014.3333333333333,1
Montenegro,Afghanistan,2014.9166666666667,4
Netherlands,Afghanistan,2014.0,52
Netherlands,Afghanistan,2014.0833333333333,40
Netherlands,Afghanistan,2014.1666666666667,23
Netherlands,Afghanistan,2014.25,49
Netherlands,Afghanistan,2014.3333333333333,26
Netherlands,Afghanistan,2014.4166666666667,38
Netherlands,Afghanistan,2014.5,23
Netherlands,Afghanistan,2014.5833333333333,51
Netherlands,Afghanistan,2014.6666666666667,53
Netherlands,Afghanistan,2014.75,34
Netherlands,Afghanistan,2014.8333333333333,30
Netherlands,Afghanistan,2014.9166666666667,33
New Zealand,Afghanistan,2014.1666666666667,1
New Zealand,Afghanistan,2014.25,4
New Zealand,Afghanistan,2014.5,3
New Zealand,Afghanistan,2014.9166666666667,1
Norway,Afghanistan,2014.0,36
Norway,Afghanistan,2014.0833333333333,33
Norway,Afghanistan,2014.1666666666667,41
Norway,Afghanistan,2014.25,48
Norway,Afghanistan,2014.3333333333333,29
Norway,Afghanistan,2014.4166666666667,23
Norway,Afghanistan,2014.5,49
Norway,Afghanistan,2014.5833333333333,42
Norway,Afghanistan,2014.6666666666667,49
Norway,Afghanistan,2014.75,60
Norway,Afghanistan,2014.8333333333333,61
Norway,Afghanistan,2014.9166666666667,78
Poland,Afghanistan,2014.0,9
Poland,Afghanistan,2014.0833333333333,4
Poland,Afghanistan,2014.1666666666667,1
Poland,Afghanistan,2014.25,2
Poland,Afghanistan,2014.3333333333333,3
Poland,Afghanistan,2014.5,5
Poland,Afghanistan,2014.5833333333333,3
Poland,Afghanistan,2014.75,2
Poland,Afghanistan,2014.8333333333333,1
Poland,Afghanistan,2014.9166666666667,1
Portugal,Afghanistan,2014.5833333333333,1
Portugal,Afghanistan,2014.6666666666667,1
Rep. of Korea,Afghanistan,2014.0,1
Rep. of Korea,Afghanistan,2014.1666666666667,1
Rep. of Korea,Afghanistan,2014.25,8
Rep. of Korea,Afghanistan,2014.3333333333333,1
Rep. of Korea,Afghanistan,2014.4166666666667,3
Rep. of Korea,Afghanistan,2014.5,1
Rep. of Korea,Afghanistan,2014.6666666666667,4
Rep. of Korea,Afghanistan,2014.75,1
Rep. of Korea,Afghanistan,2014.8333333333333,1
Romania,Afghanistan,2014.0,30
Romania,Afghanistan,2014.25,12
Romania,Afghanistan,2014.4166666666667,32
Romania,Afghanistan,2014.5,56
Romania,Afghanistan,2014.5833333333333,14
Romania,Afghanistan,2014.6666666666667,69
Romania,Afghanistan,2014.75,40
Romania,Afghanistan,2014.8333333333333,18
Romania,Afghanistan,2014.9166666666667,6
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.0,101
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.0833333333333,67
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.1666666666667,82
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.25,56
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.3333333333333,70
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.4166666666667,44
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.5,89
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.5833333333333,196
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.6666666666667,260
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.75,316
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.8333333333333,465
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2014.9166666666667,1271
Slovakia,Afghanistan,2014.0,2
Slovakia,Afghanistan,2014.0833333333333,4
Slovakia,Afghanistan,2014.1666666666667,9
Slovakia,Afghanistan,2014.25,1
Slovakia,Afghanistan,2014.3333333333333,6
Slovakia,Afghanistan,2014.4166666666667,15
Slovakia,Afghanistan,2014.5833333333333,9
Slovakia,Afghanistan,2014.75,2
Slovakia,Afghanistan,2014.8333333333333,13
Slovakia,Afghanistan,2014.9166666666667,15
Slovenia,Afghanistan,2014.0833333333333,16
Slovenia,Afghanistan,2014.1666666666667,5
Slovenia,Afghanistan,2014.25,2
Slovenia,Afghanistan,2014.3333333333333,3
Slovenia,Afghanistan,2014.4166666666667,3
Slovenia,Afghanistan,2014.5,6
Slovenia,Afghanistan,2014.5833333333333,3
Slovenia,Afghanistan,2014.6666666666667,7
Slovenia,Afghanistan,2014.75,8
Slovenia,Afghanistan,2014.8333333333333,2
Slovenia,Afghanistan,2014.9166666666667,16
Spain,Afghanistan,2014.0,5
Spain,Afghanistan,2014.0833333333333,5
Spain,Afghanistan,2014.1666666666667,22
Spain,Afghanistan,2014.25,12
Spain,Afghanistan,2014.3333333333333,3
Spain,Afghanistan,2014.4166666666667,6
Spain,Afghanistan,2014.5,10
Spain,Afghanistan,2014.5833333333333,2
Spain,Afghanistan,2014.75,29
Spain,Afghanistan,2014.8333333333333,2
Spain,Afghanistan,2014.9166666666667,2
Sweden,Afghanistan,2014.0,207
Sweden,Afghanistan,2014.0833333333333,205
Sweden,Afghanistan,2014.1666666666667,193
Sweden,Afghanistan,2014.25,170
Sweden,Afghanistan,2014.3333333333333,202
Sweden,Afghanistan,2014.4166666666667,201
Sweden,Afghanistan,2014.5,225
Sweden,Afghanistan,2014.5833333333333,288
Sweden,Afghanistan,2014.6666666666667,307
Sweden,Afghanistan,2014.75,334
Sweden,Afghanistan,2014.8333333333333,215
Sweden,Afghanistan,2014.9166666666667,335
Switzerland,Afghanistan,2014.0,65
Switzerland,Afghanistan,2014.0833333333333,51
Switzerland,Afghanistan,2014.1666666666667,59
Switzerland,Afghanistan,2014.25,31
Switzerland,Afghanistan,2014.3333333333333,46
Switzerland,Afghanistan,2014.4166666666667,33
Switzerland,Afghanistan,2014.5,61
Switzerland,Afghanistan,2014.5833333333333,67
Switzerland,Afghanistan,2014.6666666666667,57
Switzerland,Afghanistan,2014.75,101
Switzerland,Afghanistan,2014.8333333333333,63
Switzerland,Afghanistan,2014.9166666666667,93
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.0,39
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.0833333333333,15
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.1666666666667,20
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.25,8
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.3333333333333,4
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.4166666666667,41
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.5,25
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.5833333333333,16
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.6666666666667,39
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.75,78
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.8333333333333,43
The former Yugoslav Rep. of Macedonia,Afghanistan,2014.9166666666667,61
Turkey,Afghanistan,2014.0,431
Turkey,Afghanistan,2014.0833333333333,269
Turkey,Afghanistan,2014.1666666666667,255
Turkey,Afghanistan,2014.25,405
Turkey,Afghanistan,2014.3333333333333,901
Turkey,Afghanistan,2014.4166666666667,2038
Turkey,Afghanistan,2014.5,1623
Turkey,Afghanistan,2014.5833333333333,2221
Turkey,Afghanistan,2014.6666666666667,3118
Turkey,Afghanistan,2014.75,2250
Turkey,Afghanistan,2014.8333333333333,1091
Turkey,Afghanistan,2014.9166666666667,1050
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.0,98
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.0833333333333,146
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.1666666666667,139
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.25,96
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.3333333333333,93
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.4166666666667,147
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.5,230
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.5833333333333,241
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.6666666666667,186
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.75,173
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.8333333333333,101
United Kingdom of Great Britain and Northern Ireland,Afghanistan,2014.9166666666667,103
USA (EOIR),Afghanistan,2014.8333333333333,4
USA (INS/DHS),Afghanistan,2014.0,22
USA (INS/DHS),Afghanistan,2014.0833333333333,16
USA (INS/DHS),Afghanistan,2014.1666666666667,22
USA (INS/DHS),Afghanistan,2014.25,18
USA (INS/DHS),Afghanistan,2014.3333333333333,20
USA (INS/DHS),Afghanistan,2014.4166666666667,21
USA (INS/DHS),Afghanistan,2014.5,29
USA (INS/DHS),Afghanistan,2014.5833333333333,15
USA (INS/DHS),Afghanistan,2014.6666666666667,27
USA (INS/DHS),Afghanistan,2014.75,33
USA (INS/DHS),Afghanistan,2014.8333333333333,18
USA (INS/DHS),Afghanistan,2014.9166666666667,32
Albania,Afghanistan,2015.3333333333333,3
Australia,Afghanistan,2015.0,2
Australia,Afghanistan,2015.0833333333333,7
Australia,Afghanistan,2015.1666666666667,5
Australia,Afghanistan,2015.25,8
Australia,Afghanistan,2015.3333333333333,13
Australia,Afghanistan,2015.4166666666667,32
Australia,Afghanistan,2015.5,45
Australia,Afghanistan,2015.5833333333333,39
Australia,Afghanistan,2015.6666666666667,93
Australia,Afghanistan,2015.75,173
Australia,Afghanistan,2015.8333333333333,72
Australia,Afghanistan,2015.9166666666667,80
Austria,Afghanistan,2015.0,645
Austria,Afghanistan,2015.0833333333333,422
Austria,Afghanistan,2015.1666666666667,566
Austria,Afghanistan,2015.25,737
Austria,Afghanistan,2015.3333333333333,1491
Austria,Afghanistan,2015.4166666666667,1812
Austria,Afghanistan,2015.5,2757
Austria,Afghanistan,2015.5833333333333,1865
Austria,Afghanistan,2015.6666666666667,2287
Austria,Afghanistan,2015.75,3951
Austria,Afghanistan,2015.8333333333333,5482
Austria,Afghanistan,2015.9166666666667,3128
Belgium,Afghanistan,2015.0,124
Belgium,Afghanistan,2015.0833333333333,87
Belgium,Afghanistan,2015.1666666666667,53
Belgium,Afghanistan,2015.25,79
Belgium,Afghanistan,2015.3333333333333,134
Belgium,Afghanistan,2015.4166666666667,255
Belgium,Afghanistan,2015.5,335
Belgium,Afghanistan,2015.5833333333333,436
Belgium,Afghanistan,2015.6666666666667,554
Belgium,Afghanistan,2015.75,1267
Belgium,Afghanistan,2015.8333333333333,2106
Belgium,Afghanistan,2015.9166666666667,2132
Bosnia and Herzegovina,Afghanistan,2015.0,3
Bosnia and Herzegovina,Afghanistan,2015.25,3
Bulgaria,Afghanistan,2015.0,275
Bulgaria,Afghanistan,2015.0833333333333,345
Bulgaria,Afghanistan,2015.1666666666667,259
Bulgaria,Afghanistan,2015.25,233
Bulgaria,Afghanistan,2015.3333333333333,291
Bulgaria,Afghanistan,2015.4166666666667,253
Bulgaria,Afghanistan,2015.5,522
Bulgaria,Afghanistan,2015.5833333333333,333
Bulgaria,Afghanistan,2015.6666666666667,747
Bulgaria,Afghanistan,2015.75,1176
Bulgaria,Afghanistan,2015.8333333333333,968
Bulgaria,Afghanistan,2015.9166666666667,761
Canada,Afghanistan,2015.0,45
Canada,Afghanistan,2015.0833333333333,34
Canada,Afghanistan,2015.1666666666667,32
Canada,Afghanistan,2015.25,20
Canada,Afghanistan,2015.3333333333333,19
Canada,Afghanistan,2015.4166666666667,25
Canada,Afghanistan,2015.5,37
Canada,Afghanistan,2015.5833333333333,19
Canada,Afghanistan,2015.6666666666667,56
Canada,Afghanistan,2015.75,64
Canada,Afghanistan,2015.8333333333333,62
Canada,Afghanistan,2015.9166666666667,81
Croatia,Afghanistan,2015.0,5
Croatia,Afghanistan,2015.1666666666667,1
Croatia,Afghanistan,2015.8333333333333,3
Cyprus,Afghanistan,2015.5833333333333,1
Cyprus,Afghanistan,2015.6666666666667,1
Cyprus,Afghanistan,2015.75,7
Cyprus,Afghanistan,2015.8333333333333,1
Czech Rep.,Afghanistan,2015.0833333333333,1
Czech Rep.,Afghanistan,2015.1666666666667,4
Czech Rep.,Afghanistan,2015.25,1
Czech Rep.,Afghanistan,2015.3333333333333,2
Czech Rep.,Afghanistan,2015.4166666666667,6
Czech Rep.,Afghanistan,2015.5833333333333,1
Czech Rep.,Afghanistan,2015.6666666666667,2
Czech Rep.,Afghanistan,2015.75,2
Czech Rep.,Afghanistan,2015.8333333333333,2
Czech Rep.,Afghanistan,2015.9166666666667,3
Denmark,Afghanistan,2015.0,28
Denmark,Afghanistan,2015.0833333333333,26
Denmark,Afghanistan,2015.1666666666667,25
Denmark,Afghanistan,2015.25,23
Denmark,Afghanistan,2015.3333333333333,46
Denmark,Afghanistan,2015.4166666666667,47
Denmark,Afghanistan,2015.5,58
Denmark,Afghanistan,2015.5833333333333,80
Denmark,Afghanistan,2015.6666666666667,236
Denmark,Afghanistan,2015.75,340
Denmark,Afghanistan,2015.8333333333333,732
Denmark,Afghanistan,2015.9166666666667,647
Estonia,Afghanistan,2015.4166666666667,1
Estonia,Afghanistan,2015.6666666666667,11
Finland,Afghanistan,2015.0,12
Finland,Afghanistan,2015.0833333333333,16
Finland,Afghanistan,2015.1666666666667,26
Finland,Afghanistan,2015.25,11
Finland,Afghanistan,2015.3333333333333,23
Finland,Afghanistan,2015.4166666666667,43
Finland,Afghanistan,2015.5,74
Finland,Afghanistan,2015.5833333333333,197
Finland,Afghanistan,2015.6666666666667,490
Finland,Afghanistan,2015.75,1036
Finland,Afghanistan,2015.8333333333333,2636
Finland,Afghanistan,2015.9166666666667,634
France,Afghanistan,2015.0,45
France,Afghanistan,2015.0833333333333,54
France,Afghanistan,2015.1666666666667,86
France,Afghanistan,2015.25,76
France,Afghanistan,2015.3333333333333,40
France,Afghanistan,2015.4166666666667,88
France,Afghanistan,2015.5,83
France,Afghanistan,2015.5833333333333,95
France,Afghanistan,2015.6666666666667,234
France,Afghanistan,2015.75,374
France,Afghanistan,2015.8333333333333,416
France,Afghanistan,2015.9166666666667,862
Germany,Afghanistan,2015.0,1248
Germany,Afghanistan,2015.0833333333333,1070
Germany,Afghanistan,2015.1666666666667,1016
Germany,Afghanistan,2015.25,1277
Germany,Afghanistan,2015.3333333333333,1337
Germany,Afghanistan,2015.4166666666667,2219
Germany,Afghanistan,2015.5,2424
Germany,Afghanistan,2015.5833333333333,2778
Germany,Afghanistan,2015.6666666666667,3429
Germany,Afghanistan,2015.75,5044
Germany,Afghanistan,2015.8333333333333,5336
Germany,Afghanistan,2015.9166666666667,4204
Greece,Afghanistan,2015.0,164
Greece,Afghanistan,2015.0833333333333,183
Greece,Afghanistan,2015.1666666666667,168
Greece,Afghanistan,2015.25,181
Greece,Afghanistan,2015.3333333333333,131
Greece,Afghanistan,2015.4166666666667,126
Greece,Afghanistan,2015.5,163
Greece,Afghanistan,2015.5833333333333,129
Greece,Afghanistan,2015.6666666666667,114
Greece,Afghanistan,2015.75,74
Greece,Afghanistan,2015.8333333333333,75
Greece,Afghanistan,2015.9166666666667,36
Hungary,Afghanistan,2015.0,1376
Hungary,Afghanistan,2015.0833333333333,1195
Hungary,Afghanistan,2015.1666666666667,1452
Hungary,Afghanistan,2015.25,2261
Hungary,Afghanistan,2015.3333333333333,4661
Hungary,Afghanistan,2015.4166666666667,6717
Hungary,Afghanistan,2015.5,10008
Hungary,Afghanistan,2015.5833333333333,10330
Hungary,Afghanistan,2015.6666666666667,7302
Hungary,Afghanistan,2015.75,123
Hungary,Afghanistan,2015.8333333333333,71
Hungary,Afghanistan,2015.9166666666667,64
Iceland,Afghanistan,2015.4166666666667,1
Iceland,Afghanistan,2015.5833333333333,3
Iceland,Afghanistan,2015.6666666666667,1
Iceland,Afghanistan,2015.75,3
Iceland,Afghanistan,2015.9166666666667,14
Ireland,Afghanistan,2015.0,3
Ireland,Afghanistan,2015.0833333333333,8
Ireland,Afghanistan,2015.25,7
Ireland,Afghanistan,2015.3333333333333,2
Ireland,Afghanistan,2015.4166666666667,7
Ireland,Afghanistan,2015.5,10
Ireland,Afghanistan,2015.5833333333333,20
Ireland,Afghanistan,2015.6666666666667,26
Ireland,Afghanistan,2015.75,13
Ireland,Afghanistan,2015.8333333333333,11
Ireland,Afghanistan,2015.9166666666667,17
Italy,Afghanistan,2015.0,289
Italy,Afghanistan,2015.0833333333333,406
Italy,Afghanistan,2015.1666666666667,294
Italy,Afghanistan,2015.25,244
Italy,Afghanistan,2015.3333333333333,230
Italy,Afghanistan,2015.4166666666667,305
Italy,Afghanistan,2015.5,325
Italy,Afghanistan,2015.5833333333333,411
Italy,Afghanistan,2015.6666666666667,354
Italy,Afghanistan,2015.75,382
Italy,Afghanistan,2015.8333333333333,323
Italy,Afghanistan,2015.9166666666667,423
Japan,Afghanistan,2015.0,1
Japan,Afghanistan,2015.1666666666667,1
Japan,Afghanistan,2015.5,1
Japan,Afghanistan,2015.5833333333333,1
Japan,Afghanistan,2015.6666666666667,6
Japan,Afghanistan,2015.75,1
Japan,Afghanistan,2015.8333333333333,2
Latvia,Afghanistan,2015.4166666666667,13
Latvia,Afghanistan,2015.5,7
Latvia,Afghanistan,2015.5833333333333,1
Latvia,Afghanistan,2015.6666666666667,13
Liechtenstein,Afghanistan,2015.6666666666667,3
Liechtenstein,Afghanistan,2015.75,4
Liechtenstein,Afghanistan,2015.9166666666667,1
Lithuania,Afghanistan,2015.1666666666667,1
Lithuania,Afghanistan,2015.25,2
Lithuania,Afghanistan,2015.3333333333333,1
Lithuania,Afghanistan,2015.5,2
Lithuania,Afghanistan,2015.5833333333333,11
Lithuania,Afghanistan,2015.75,14
Luxembourg,Afghanistan,2015.0,1
Luxembourg,Afghanistan,2015.4166666666667,1
Luxembourg,Afghanistan,2015.5,2
Luxembourg,Afghanistan,2015.5833333333333,9
Luxembourg,Afghanistan,2015.6666666666667,12
Luxembourg,Afghanistan,2015.75,33
Luxembourg,Afghanistan,2015.8333333333333,70
Luxembourg,Afghanistan,2015.9166666666667,87
Montenegro,Afghanistan,2015.0,2
Montenegro,Afghanistan,2015.0833333333333,1
Montenegro,Afghanistan,2015.9166666666667,1
Netherlands,Afghanistan,2015.0,34
Netherlands,Afghanistan,2015.0833333333333,34
Netherlands,Afghanistan,2015.1666666666667,29
Netherlands,Afghanistan,2015.25,45
Netherlands,Afghanistan,2015.3333333333333,42
Netherlands,Afghanistan,2015.4166666666667,51
Netherlands,Afghanistan,2015.5,67
Netherlands,Afghanistan,2015.5833333333333,140
Netherlands,Afghanistan,2015.6666666666667,155
